time,lane_id,density,entering_rate,exit_rate,vehicle_count,congested
1736.0,844_0,0.5207428571428571,2,1,12,1
1736.0,873_0,0.4088785046728972,3,0,7,1
1737.0,-11_0,0.5257009345794393,0,0,9,1
1737.0,-60_0,0.3083754779819909,6,12,5,1
1737.0,-612_0,0.2441815896378985,12,18,4,1
1737.0,-879_0,0.3539919398758305,2,13,13,1
1737.0,120_0,0.299531641433395,5,2,11,1
1737.0,1758_0,0.5113435942870475,7,1,8,1
1737.0,79_0,0.4934007647711854,3,1,8,1
1737.0,873_0,0.4088785046728972,3,0,7,1
1738.0,-11_0,0.5257009345794393,0,0,9,1
1738.0,-60_0,0.3586310050420195,7,12,6,1
1738.0,-612_0,0.2467003823855927,12,18,4,1
1738.0,-879_0,0.3435083982058893,2,14,12,1
1738.0,120_0,0.299531641433395,5,2,11,1
1738.0,1758_0,0.5113435942870475,7,1,8,1
1738.0,79_0,0.4934007647711854,3,1,8,1
1738.0,873_0,0.4088785046728972,3,0,7,1
1739.0,-11_0,0.5257009345794393,0,0,9,1
1739.0,-612_0,0.2506519506396037,13,19,4,1
1739.0,-879_0,0.3297462918925027,3,14,13,1
1739.0,120_0,0.299531641433395,5,2,11,1
1739.0,1758_0,0.5113435942870475,7,0,8,1
1739.0,58_0,0.2119182843095702,10,6,5,1
1739.0,79_0,0.4934007647711854,3,1,8,1
1739.0,873_0,0.4088785046728972,3,0,7,1
1740.0,-11_0,0.5257009345794393,0,0,9,1
1740.0,-612_0,0.2467003823855927,13,19,4,1
1740.0,-879_0,0.3539919398758305,3,14,13,1
1740.0,120_0,0.299531641433395,5,2,11,1
1740.0,1758_0,0.5113435942870475,7,0,8,1
1740.0,58_0,0.2119182843095702,10,6,5,1
1740.0,79_0,0.4934007647711854,3,1,8,1
1740.0,873_0,0.4088785046728972,3,0,7,1
1741.0,-11_0,0.5257009345794393,0,0,9,1
1741.0,-612_0,0.2862409697060648,13,20,4,1
1741.0,-879_0,0.336621111771726,3,15,12,1
1741.0,120_0,0.299531641433395,5,2,11,1
1741.0,1758_0,0.5113435942870475,7,0,8,1
1741.0,58_0,0.2142206280216916,11,6,6,1
1741.0,79_0,0.4934007647711854,3,0,8,1
1741.0,873_0,0.4088785046728972,3,0,7,1
1742.0,-11_0,0.5257009345794393,0,0,9,1
1742.0,-612_0,0.2467003823855927,13,20,4,1
1742.0,-831_0,0.3398470688190314,20,13,12,1
1742.0,-879_0,0.3300614487758863,4,15,13,1
1742.0,120_0,0.299531641433395,5,2,11,1
1742.0,58_0,0.252715585063304,11,6,6,1
1742.0,873_0,0.4088785046728972,3,0,7,1
1743.0,-11_0,0.5257009345794393,0,0,9,1
1743.0,-612_0,0.2985952100450585,14,20,5,1
1743.0,-831_0,0.3115264797507788,19,14,11,1
1743.0,-879_0,0.3416089944238368,4,16,12,1
1743.0,120_0,0.299531641433395,5,2,11,1
1743.0,58_0,0.2543019411714843,11,6,6,1
1743.0,873_0,0.4088785046728972,3,0,7,1
1744.0,-11_0,0.5257009345794393,0,0,9,1
1744.0,-612_0,0.2467003823855927,14,21,4,1
1744.0,-831_0,0.3275066340853966,20,14,12,1
1744.0,-879_0,0.3267617906546128,4,16,12,1
1744.0,120_0,0.3267617906546128,6,2,12,1
1744.0,58_0,0.2543019411714843,11,6,6,1
1744.0,873_0,0.4088785046728972,3,0,7,1
1745.0,-11_0,0.5257009345794393,0,0,9,1
1745.0,-612_0,0.2635951414970321,15,21,5,1
1745.0,-831_0,0.3115264797507788,20,15,11,1
1745.0,-879_0,0.3311585012309401,5,16,13,1
1745.0,120_0,0.3267617906546128,6,2,12,1
1745.0,1758_0,0.5113435942870475,7,0,8,1
1745.0,58_0,0.2543019411714843,11,5,6,1
1745.0,873_0,0.4672897196261683,4,0,8,1
1746.0,-11_0,0.5257009345794393,0,0,9,1
1746.0,-612_0,0.2467003823855927,15,22,4,1
1746.0,-831_0,0.3398470688190314,21,15,12,1
1746.0,-879_0,0.3330631043617439,5,17,12,1
1746.0,120_0,0.3267617906546128,6,2,12,1
1746.0,1758_0,0.5113435942870475,7,0,8,1
1746.0,58_0,0.2543019411714843,11,5,6,1
1746.0,873_0,0.4672897196261683,3,0,8,1
1747.0,-11_0,0.5257009345794393,0,0,9,1
1747.0,-340_0,0.0702550920922462,15,16,2,1
1747.0,-612_0,0.2552740166450554,16,22,5,1
1747.0,-831_0,0.3151694017584919,21,16,11,1
1747.0,-879_0,0.3267617906546128,5,17,12,1
1747.0,120_0,0.3267617906546128,6,2,12,1
1747.0,1758_0,0.5113435942870475,7,0,8,1
1747.0,58_0,0.25970293262283,12,5,7,1
1747.0,873_0,0.4672897196261683,3,0,8,1
1748.0,-11_0,0.5257009345794393,0,0,9,1
1748.0,-340_0,0.1116071428571428,14,15,2,1
1748.0,-612_0,0.2732079589334129,16,23,4,1
1748.0,-831_0,0.3115264797507788,20,16,11,1
1748.0,-879_0,0.3412386164144149,6,17,13,1
1748.0,120_0,0.3267617906546128,6,2,12,1
1748.0,1758_0,0.5113435942870475,7,0,8,1
1748.0,58_0,0.2966855980333983,12,5,7,1
1748.0,79_0,0.4934007647711854,3,0,8,1
1748.0,873_0,0.5257009345794393,4,0,9,1
1749.0,-11_0,0.5257009345794393,0,0,9,1
1749.0,-340_0,0.1116071428571428,14,15,2,1
1749.0,-612_0,0.2562181492657376,17,23,5,1
1749.0,-831_0,0.2891663592612012,20,17,10,1
1749.0,-879_0,0.3539919398758305,6,17,13,1
1749.0,120_0,0.3267617906546128,6,2,12,1
1749.0,1758_0,0.5113435942870475,7,0,8,1
1749.0,58_0,0.2966855980333983,12,5,7,1
1749.0,79_0,0.4934007647711854,3,0,8,1
1749.0,873_0,0.5257009345794393,4,0,9,1
1750.0,-11_0,0.5257009345794393,0,0,9,1
1750.0,-340_0,0.1214354668764499,15,15,3,1
1750.0,-612_0,0.3083754779819909,17,23,5,1
1750.0,-831_0,0.2832058906825261,19,17,10,1
1750.0,-879_0,0.3539919398758305,6,17,13,1
1750.0,120_0,0.3539919398758305,7,2,13,1
1750.0,1758_0,0.5113435942870475,7,0,8,1
1750.0,58_0,0.3132640837475176,13,5,8,1
1750.0,79_0,0.4934007647711854,3,0,8,1
1750.0,873_0,0.5257009345794393,3,0,9,1
1751.0,-11_0,0.5257009345794393,0,0,9,1
1751.0,-340_0,0.1537956627181063,15,16,2,1
1751.0,-612_0,0.2467003823855927,17,24,4,1
1751.0,-831_0,0.2608049622694386,19,18,9,1
1751.0,-879_0,0.3812220890970482,7,17,14,1
1751.0,120_0,0.3539919398758305,7,2,13,1
1751.0,1758_0,0.5113435942870475,6,0,8,1
1751.0,58_0,0.3390692548953123,13,5,8,1
1751.0,79_0,0.4934007647711854,3,0,8,1
1751.0,873_0,0.5257009345794393,3,0,9,1
1752.0,-11_0,0.5257009345794393,0,0,9,1
1752.0,-340_0,0.1116071428571428,15,15,2,1
1752.0,-612_0,0.3083754779819909,18,24,5,1
1752.0,-831_0,0.2548853016142736,18,18,9,1
1752.0,-879_0,0.3812220890970482,7,17,14,1
1752.0,120_0,0.3539919398758305,7,2,13,1
1752.0,1758_0,0.5113435942870475,6,0,8,1
1752.0,58_0,0.3566562217083944,14,5,9,1
1752.0,79_0,0.4934007647711854,3,0,8,1
1753.0,-11_0,0.5257009345794393,0,0,9,1
1753.0,-340_0,0.122164650944622,16,15,3,1
1753.0,-612_0,0.2624822614083064,18,25,4,1
1753.0,-831_0,0.2393112288081626,18,19,8,1
1753.0,-879_0,0.40415631243854,8,17,15,1
1753.0,120_0,0.3539919398758305,7,2,13,1
1753.0,1758_0,0.5113435942870475,6,0,8,1
1753.0,58_0,0.3814529117572264,13,5,9,1
1753.0,79_0,0.4934007647711854,3,0,8,1
1754.0,-11_0,0.5257009345794393,0,0,9,1
1754.0,-340_0,0.1674107142857143,16,14,3,1
1754.0,-831_0,0.2265647125460209,18,19,8,1
1754.0,-879_0,0.408452238318266,8,17,15,1
1754.0,120_0,0.3539919398758305,7,1,13,1
1754.0,1758_0,0.5113435942870475,5,0,8,1
1754.0,58_0,0.3814529117572264,13,5,9,1
1754.0,79_0,0.4934007647711854,3,0,8,1
1755.0,-11_0,0.5257009345794393,0,0,9,1
1755.0,-340_0,0.1674107142857143,16,14,3,1
1755.0,-831_0,0.2230900577045103,17,20,7,1
1755.0,-854_0,0.058411214953271,12,11,1,1
1755.0,120_0,0.3539919398758305,7,1,13,1
1755.0,1758_0,0.5113435942870475,5,0,8,1
1755.0,58_0,0.4238365686191405,14,5,10,1
1755.0,79_0,0.4934007647711854,3,0,8,1
1756.0,-11_0,0.5257009345794393,0,0,9,1
1756.0,-340_0,0.1674107142857143,16,14,3,1
1756.0,-831_0,0.1986327840844287,18,20,8,1
1756.0,-854_0,0.058411214953271,12,11,1,1
1756.0,120_0,0.3812220890970482,8,1,14,1
1756.0,1758_0,0.5113435942870475,5,0,8,1
1756.0,58_0,0.4238365686191405,13,5,10,1
1756.0,79_0,0.4934007647711854,3,0,8,1
1757.0,-11_0,0.5257009345794393,0,0,9,1
1757.0,-340_0,0.1536496953010993,17,14,3,1
1757.0,-831_0,0.2251408489174652,17,21,7,1
1757.0,-854_0,0.0588397114744067,13,11,2,1
1757.0,120_0,0.3812220890970482,8,1,14,1
1757.0,1758_0,0.5113435942870475,5,0,8,1
1757.0,58_0,0.4238365686191405,13,5,10,1
1757.0,79_0,0.4934007647711854,3,0,8,1
1758.0,-11_0,0.5257009345794393,0,0,9,1
1758.0,-340_0,0.1600287809350631,16,14,3,1
1758.0,-831_0,0.1982441234777683,17,21,7,1
1758.0,-854_0,0.0845840313047234,13,12,1,1
1758.0,120_0,0.3999549879878332,9,1,15,1
1758.0,1758_0,0.5113435942870475,5,0,8,1
1758.0,58_0,0.4444827474317627,13,5,11,1
1758.0,79_0,0.4934007647711854,3,0,8,1
1759.0,-11_0,0.5257009345794393,0,0,9,1
1759.0,-340_0,0.1674107142857143,16,14,3,1
1759.0,-831_0,0.1982441234777683,17,21,7,1
1759.0,-854_0,0.058411214953271,13,12,1,1
1759.0,120_0,0.408452238318266,9,1,15,1
1759.0,1758_0,0.5113435942870475,5,0,8,1
1759.0,58_0,0.4662202254810545,12,5,11,1
1759.0,79_0,0.4934007647711854,3,0,8,1
1760.0,-11_0,0.5257009345794393,0,0,9,1
1760.0,-340_0,0.1459105413815298,16,15,2,1
1760.0,-831_0,0.1808538526178455,17,22,7,1
1760.0,-854_0,0.058411214953271,13,12,1,1
1760.0,120_0,0.408452238318266,9,1,15,1
1760.0,1758_0,0.5113435942870475,5,0,8,1
1760.0,58_0,0.4662202254810545,12,5,11,1
1760.0,79_0,0.4934007647711854,3,0,8,1
1761.0,-11_0,0.5257009345794393,0,0,9,1
1761.0,-340_0,0.1281907082404207,16,15,3,1
1761.0,-831_0,0.1982441234777683,17,22,7,1
1761.0,-854_0,0.116822429906542,14,12,2,1
1761.0,120_0,0.408452238318266,9,1,15,1
1761.0,131_0,0.1132823562730104,8,8,4,1
1761.0,1758_0,0.5113435942870475,5,0,8,1
1761.0,58_0,0.4662202254810545,11,5,11,1
1761.0,79_0,0.4934007647711854,3,0,8,1
1762.0,-11_0,0.5257009345794393,0,0,9,1
1762.0,-340_0,0.1674107142857143,16,15,3,1
1762.0,-831_0,0.1722708004228758,16,23,6,1
1762.0,-854_0,0.1752336448598131,15,12,3,1
1762.0,120_0,0.408452238318266,9,1,15,1
1762.0,131_0,0.1132823562730104,8,8,4,1
1762.0,1758_0,0.5113435942870475,5,0,8,1
1762.0,58_0,0.4920812121935132,12,4,12,1
1762.0,79_0,0.4934007647711854,3,0,8,1
1763.0,-11_0,0.5257009345794393,0,0,9,1
1763.0,-340_0,0.1482592983978116,16,16,2,1
1763.0,-831_0,0.1699235344095157,16,23,6,1
1763.0,-854_0,0.1752336448598131,15,12,3,1
1763.0,120_0,0.408452238318266,9,1,15,1
1763.0,131_0,0.1132823562730104,7,7,4,1
1763.0,1758_0,0.5113435942870475,5,0,8,1
1763.0,58_0,0.5086038823429686,11,4,12,1
1763.0,79_0,0.4934007647711854,2,0,8,1
1764.0,-11_0,0.5257009345794393,0,0,9,1
1764.0,-340_0,0.1116071428571428,15,16,2,1
1764.0,-831_0,0.141602945341263,16,24,5,1
1764.0,-854_0,0.116822429906542,15,13,2,1
1764.0,120_0,0.408452238318266,9,1,15,1
1764.0,131_0,0.1132823562730104,7,6,4,1
1764.0,1758_0,0.5113435942870475,4,0,8,1
1764.0,58_0,0.5086038823429686,11,4,12,1
1764.0,79_0,0.4934007647711854,2,0,8,1
1765.0,-11_0,0.5257009345794393,0,0,9,1
1765.0,-219_0,0.0,0,0,0,1
1765.0,-340_0,0.1395789141186085,16,16,3,1
1765.0,-831_0,0.1434792650782148,16,24,6,1
1765.0,-854_0,0.1752336448598131,16,13,3,1
1765.0,120_0,0.408452238318266,9,1,15,1
1765.0,131_0,0.1132823562730104,7,6,4,1
1765.0,1758_0,0.5113435942870475,4,0,8,1
1765.0,58_0,0.5086038823429686,10,4,12,1
1765.0,79_0,0.4934007647711854,2,0,8,1
1766.0,-11_0,0.5257009345794393,0,0,9,1
1766.0,-219_0,0.0,0,0,0,1
1766.0,-340_0,0.1674107142857143,16,16,3,1
1766.0,-831_0,0.141602945341263,16,25,5,1
1766.0,-854_0,0.1752336448598131,16,13,3,1
1766.0,120_0,0.408452238318266,9,1,15,1
1766.0,131_0,0.1132823562730104,7,6,4,1
1766.0,1758_0,0.5113435942870475,4,0,8,1
1766.0,58_0,0.5086038823429686,10,4,12,1
1766.0,79_0,0.4934007647711854,2,0,8,1
1767.0,-11_0,0.5257009345794393,0,0,9,1
1767.0,-219_0,0.0,0,0,0,1
1767.0,-340_0,0.1545209254819349,16,16,2,1
1767.0,-831_0,0.141602945341263,15,25,5,1
1767.0,-854_0,0.1752336448598131,16,13,3,1
1767.0,-92_0,0.5383008484867441,1,5,19,1
1767.0,120_0,0.408452238318266,9,1,15,1
1767.0,131_0,0.1132823562730104,6,5,4,1
1767.0,1758_0,0.5113435942870475,4,0,8,1
1767.0,58_0,0.5086038823429686,10,4,12,1
1767.0,79_0,0.4934007647711854,2,0,8,1
1768.0,-11_0,0.5257009345794393,0,0,9,1
1768.0,-219_0,0.0,0,0,0,1
1768.0,-340_0,0.1141095108111113,17,16,3,1
1768.0,-831_0,0.1313866772246919,16,26,5,1
1768.0,-854_0,0.1752336448598131,16,13,3,1
1768.0,-92_0,0.5247567977270465,1,5,19,1
1768.0,120_0,0.408452238318266,9,0,15,1
1768.0,131_0,0.1132823562730104,6,5,4,1
1768.0,1758_0,0.5113435942870475,4,0,8,1
1768.0,58_0,0.5086038823429686,10,4,12,1
1768.0,79_0,0.4934007647711854,2,0,8,1
1769.0,-11_0,0.5257009345794393,0,0,9,1
1769.0,-219_0,0.0,0,0,0,1
1769.0,-340_0,0.1663451939193248,17,16,3,1
1769.0,-831_0,0.1699235344095157,17,25,6,1
1769.0,-854_0,0.1752336448598131,16,13,3,1
1769.0,-92_0,0.5240725330931086,1,6,18,1
1769.0,120_0,0.408452238318266,9,0,15,1
1769.0,131_0,0.1132823562730104,6,5,4,1
1769.0,1758_0,0.5113435942870475,4,0,8,1
1769.0,58_0,0.5086038823429686,9,4,12,1
1769.0,79_0,0.4934007647711854,2,0,8,1
1770.0,-11_0,0.5257009345794393,0,0,9,1
1770.0,-219_0,0.0,0,0,0,1
1770.0,-831_0,0.1699235344095157,16,25,6,1
1770.0,-854_0,0.1752336448598131,16,13,3,1
1770.0,-92_0,0.4990772350182549,1,6,18,1
1770.0,120_0,0.4356823875394837,10,0,16,1
1770.0,131_0,0.141602945341263,6,5,5,1
1770.0,1758_0,0.5113435942870475,4,0,8,1
1770.0,58_0,0.5086038823429686,9,4,12,1
1771.0,-11_0,0.5257009345794393,0,0,9,1
1771.0,-219_0,0.0,0,0,0,1
1771.0,-831_0,0.1699235344095157,16,25,6,1
1771.0,-854_0,0.1752336448598131,15,13,3,1
1771.0,-92_0,0.4968394331262648,1,6,18,1
1771.0,120_0,0.4356823875394837,10,0,16,1
1771.0,131_0,0.141602945341263,6,5,5,1
1771.0,1758_0,0.5113435942870475,4,0,8,1
1771.0,58_0,0.5086038823429686,8,4,12,1
1772.0,-11_0,0.5257009345794393,0,0,9,1
1772.0,-219_0,0.0,0,0,0,1
1772.0,-831_0,0.1699235344095157,15,24,6,1
1772.0,-854_0,0.1752336448598131,15,13,3,1
1772.0,-92_0,0.4820363456551628,1,7,17,1
1772.0,120_0,0.4356823875394837,10,0,16,1
1772.0,131_0,0.141602945341263,6,5,5,1
1772.0,1758_0,0.5113435942870475,4,0,8,1
1772.0,58_0,0.5086038823429686,8,3,12,1
1773.0,-11_0,0.5257009345794393,0,0,9,1
1773.0,-219_0,0.0,0,0,0,1
1773.0,-831_0,0.1982441234777683,16,24,7,1
1773.0,-854_0,0.1752336448598131,15,13,3,1
1773.0,-92_0,0.4689220685254831,1,7,17,1
1773.0,120_0,0.4356823875394837,10,0,16,1
1773.0,131_0,0.141602945341263,6,5,5,1
1773.0,1758_0,0.5113435942870475,4,0,8,1
1773.0,58_0,0.5086038823429686,8,3,12,1
1774.0,-11_0,0.5257009345794393,0,0,9,1
1774.0,-219_0,0.0,0,0,0,1
1774.0,-831_0,0.2265647125460209,16,24,8,1
1774.0,-854_0,0.1752336448598131,15,13,3,1
1774.0,-92_0,0.4689220685254831,1,7,17,1
1774.0,120_0,0.4356823875394837,10,0,16,1
1774.0,131_0,0.141602945341263,6,4,5,1
1774.0,1758_0,0.5113435942870475,4,0,8,1
1774.0,58_0,0.5086038823429686,8,3,12,1
1775.0,-11_0,0.5257009345794393,0,0,9,1
1775.0,-219_0,0.0391665361115462,1,0,1,1
1775.0,-831_0,0.2265647125460209,15,24,8,1
1775.0,-854_0,0.1752336448598131,14,13,3,1
1775.0,-92_0,0.4689220685254831,1,7,17,1
1775.0,120_0,0.4396644946645285,11,0,17,1
1775.0,131_0,0.1699235344095157,7,4,6,1
1775.0,1758_0,0.5113435942870475,4,0,8,1
1775.0,58_0,0.5086038823429686,8,2,12,1
1776.0,-11_0,0.5257009345794393,0,0,9,1
1776.0,-219_0,0.0391665361115462,1,0,1,1
1776.0,-831_0,0.2265647125460209,15,23,8,1
1776.0,-854_0,0.1993377495816143,15,13,4,1
1776.0,-92_0,0.4689220685254831,1,7,17,1
1776.0,120_0,0.4629125367607014,11,0,17,1
1776.0,131_0,0.1699235344095157,6,3,6,1
1776.0,58_0,0.5086038823429686,8,2,12,1
1777.0,-11_0,0.5257009345794393,0,0,9,1
1777.0,-219_0,0.0391665361115462,1,0,1,1
1777.0,-831_0,0.2334647771519463,16,23,9,1
1777.0,-854_0,0.2336448598130841,15,13,4,1
1777.0,-92_0,0.4689220685254831,1,7,17,1
1777.0,120_0,0.4774541032331353,12,0,18,1
1777.0,131_0,0.1699235344095157,6,3,6,1
1777.0,58_0,0.5086038823429686,8,2,12,1
1778.0,-11_0,0.5257009345794393,0,0,9,1
1778.0,-219_0,0.0391665361115462,1,0,1,1
1778.0,-75_0,0.2543019411714843,1,2,6,1
1778.0,-831_0,0.2548853016142736,15,23,9,1
1778.0,-854_0,0.2336448598130841,14,13,4,1
1778.0,-92_0,0.4689220685254831,1,7,17,1
1778.0,120_0,0.4901426859819192,12,0,18,1
1778.0,131_0,0.1982441234777683,7,3,7,1
1778.0,58_0,0.5086038823429686,8,1,12,1
1779.0,-11_0,0.5257009345794393,0,0,9,1
1779.0,-219_0,0.0783330722230925,2,0,2,1
1779.0,-75_0,0.2543019411714843,1,2,6,1
1779.0,-831_0,0.2548853016142736,15,23,9,1
1779.0,-854_0,0.2336448598130841,14,12,4,1
1779.0,-92_0,0.4689393076747068,1,7,17,1
1779.0,120_0,0.516917208796224,13,0,19,1
1779.0,131_0,0.1982441234777683,7,2,7,1
1779.0,58_0,0.5086038823429686,8,1,12,1
1780.0,-11_0,0.5257009345794393,0,0,9,1
1780.0,-219_0,0.0783330722230925,2,0,2,1
1780.0,-75_0,0.2543019411714843,1,2,6,1
1780.0,-831_0,0.2685176680020505,16,22,10,1
1780.0,-854_0,0.2336448598130841,14,12,4,1
1780.0,-92_0,0.4690059871754808,1,7,17,1
1780.0,120_0,0.5173728352031369,13,0,19,1
1780.0,131_0,0.1982441234777683,7,2,7,1
1780.0,58_0,0.5086038823429686,7,1,12,1
1781.0,-11_0,0.5257009345794393,0,0,9,1
1781.0,-219_0,0.1174996083346388,3,0,3,1
1781.0,-75_0,0.219873197771282,1,3,5,1
1781.0,-831_0,0.2832058906825261,15,22,10,1
1781.0,-852_0,0.5389725733514363,11,5,19,1
1781.0,-854_0,0.2336448598130841,14,12,4,1
1781.0,-92_0,0.470237593796969,1,7,17,1
1781.0,120_0,0.5446029844243546,14,0,20,1
1781.0,131_0,0.2265647125460209,8,2,8,1
1781.0,58_0,0.5086038823429686,7,1,12,1
1782.0,-11_0,0.5257009345794393,0,0,9,1
1782.0,-219_0,0.1174996083346388,3,0,3,1
1782.0,-75_0,0.2119182843095702,1,3,5,1
1782.0,-831_0,0.2832058906825261,15,22,10,1
1782.0,-852_0,0.5246589716684156,11,5,19,1
1782.0,-854_0,0.2336448598130841,14,12,4,1
1782.0,-92_0,0.4716016367705982,1,7,17,1
1782.0,120_0,0.5446029844243546,13,0,20,1
1782.0,131_0,0.2265647125460209,7,2,8,1
1782.0,58_0,0.5086038823429686,7,0,12,1
1783.0,-11_0,0.5257009345794393,0,0,9,1
1783.0,-219_0,0.1566661444461851,4,0,4,1
1783.0,-75_0,0.2055055120114392,1,4,4,1
1783.0,-831_0,0.3067097613380359,16,21,11,1
1783.0,-852_0,0.5213348797245207,11,6,18,1
1783.0,-854_0,0.2336448598130841,14,12,4,1
1783.0,-92_0,0.4743674026762933,1,7,17,1
1783.0,131_0,0.2265647125460209,7,2,8,1
1783.0,58_0,0.5086038823429686,7,0,12,1
1784.0,-11_0,0.5257009345794393,0,0,9,1
1784.0,-219_0,0.1280656651267954,4,1,3,1
1784.0,-75_0,0.1701276994060451,1,4,4,1
1784.0,-831_0,0.3115264797507788,16,21,11,1
1784.0,-852_0,0.4970453415806042,10,6,18,1
1784.0,-854_0,0.2336448598130841,14,11,4,1
1784.0,-92_0,0.4745951982132886,1,7,17,1
1784.0,131_0,0.2265647125460209,5,1,8,1
1784.0,58_0,0.5086038823429686,7,0,12,1
1785.0,-11_0,0.5257009345794393,0,0,9,1
1785.0,-219_0,0.1566661444461851,5,1,4,1
1785.0,-75_0,0.1695346274476561,1,4,4,1
1785.0,-831_0,0.3115264797507788,16,20,11,1
1785.0,-852_0,0.4970436593421609,10,7,17,1
1785.0,-854_0,0.2336448598130841,13,11,4,1
1785.0,-92_0,0.4745951982132886,1,7,17,1
1785.0,131_0,0.2265647125460209,5,1,8,1
1785.0,202_0,0.4081632653061224,1,0,10,1
1785.0,58_0,0.5086038823429686,7,0,12,1
1786.0,-11_0,0.5257009345794393,0,0,9,1
1786.0,-219_0,0.1566661444461851,5,1,4,1
1786.0,-75_0,0.1695346274476561,1,4,4,1
1786.0,-831_0,0.3398470688190314,16,20,12,1
1786.0,-852_0,0.4750236169251425,9,7,17,1
1786.0,-854_0,0.2336448598130841,13,10,4,1
1786.0,-92_0,0.4745951982132886,1,7,17,1
1786.0,131_0,0.2265647125460209,5,1,8,1
1786.0,202_0,0.4081632653061224,0,0,10,1
1786.0,58_0,0.5086038823429686,7,0,12,1
1787.0,-11_0,0.5257009345794393,0,0,9,1
1787.0,-219_0,0.1958326805577314,6,1,5,1
1787.0,-75_0,0.1336153450075504,1,5,3,1
1787.0,-831_0,0.3398470688190314,16,19,12,1
1787.0,-852_0,0.4694317114927928,9,7,17,1
1787.0,-854_0,0.2336448598130841,12,10,4,1
1787.0,-92_0,0.4817384884221758,2,7,18,1
1787.0,131_0,0.2265647125460209,5,1,8,1
1787.0,202_0,0.4081632653061224,0,0,10,1
1787.0,58_0,0.5086038823429686,7,0,12,1
1788.0,-11_0,0.5257009345794393,0,0,9,1
1788.0,-219_0,0.2178615534636701,7,1,6,1
1788.0,-75_0,0.1271509705857421,1,5,3,1
1788.0,-831_0,0.3398470688190314,15,19,12,1
1788.0,-852_0,0.4628500384357236,8,8,16,1
1788.0,-854_0,0.2336448598130841,12,10,4,1
1788.0,-92_0,0.4999543002125325,1,7,18,1
1788.0,131_0,0.2265647125460209,5,1,8,1
1788.0,202_0,0.4081632653061224,0,0,10,1
1788.0,58_0,0.5086038823429686,7,0,12,1
1789.0,-11_0,0.5257009345794393,0,0,9,1
1789.0,-219_0,0.2349992166692777,7,1,6,1
1789.0,-75_0,0.1271509705857421,1,5,3,1
1789.0,-831_0,0.368167657887284,16,18,13,1
1789.0,-852_0,0.4418180814049815,8,8,16,1
1789.0,-854_0,0.2336448598130841,11,10,4,1
1789.0,-92_0,0.5025125628140704,1,7,18,1
1789.0,1178_0,0.0,4,6,0,1
1789.0,131_0,0.2265647125460209,5,1,8,1
1789.0,202_0,0.4081632653061224,0,0,10,1
1789.0,58_0,0.5086038823429686,7,0,12,1
1790.0,-11_0,0.5257009345794393,0,0,9,1
1790.0,-219_0,0.1958326805577314,7,2,5,1
1790.0,-340_0,0.3526901295259996,17,13,6,1
1790.0,-75_0,0.084767313723828,1,6,2,1
1790.0,-831_0,0.368167657887284,16,18,13,1
1790.0,-852_0,0.4407874694024928,8,9,15,1
1790.0,-854_0,0.2336448598130841,11,10,4,1
1790.0,-92_0,0.5111044761634296,2,7,19,1
1790.0,1178_0,0.0,3,6,0,1
1790.0,131_0,0.2265647125460209,5,0,8,1
1790.0,202_0,0.4081632653061224,0,0,10,1
1790.0,58_0,0.5086038823429686,7,0,12,1
1791.0,-11_0,0.5257009345794393,0,0,9,1
1791.0,-219_0,0.1958326805577314,7,2,5,1
1791.0,-340_0,0.3526901295259996,16,13,6,1
1791.0,-831_0,0.3964882469555366,17,17,14,1
1791.0,-852_0,0.4218236901312531,7,9,15,1
1791.0,-854_0,0.2336448598130841,11,10,4,1
1791.0,-92_0,0.5304299274148521,2,7,19,1
1791.0,1178_0,0.0,3,5,0,1
1791.0,131_0,0.2265647125460209,5,0,8,1
1791.0,202_0,0.4081632653061224,0,0,10,1
1791.0,58_0,0.4967245535358191,7,1,11,1
1792.0,-11_0,0.5257009345794393,0,0,9,1
1792.0,-219_0,0.1566661444461851,7,3,4,1
1792.0,-340_0,0.3526901295259996,16,13,6,1
1792.0,-831_0,0.3964882469555366,17,17,14,1
1792.0,-852_0,0.4142044513171701,7,9,15,1
1792.0,-854_0,0.2336448598130841,10,9,4,1
1792.0,-92_0,0.5304299274148521,2,7,19,1
1792.0,1178_0,0.0,3,5,0,1
1792.0,131_0,0.2296779125501951,6,0,9,1
1792.0,202_0,0.4081632653061224,0,0,10,1
1792.0,58_0,0.4662202254810545,7,1,11,1
1793.0,-11_0,0.5257009345794393,0,0,9,1
1793.0,-219_0,0.1958326805577314,8,3,5,1
1793.0,-340_0,0.3526901295259996,16,13,6,1
1793.0,-831_0,0.3964882469555366,17,17,14,1
1793.0,-852_0,0.4133566964559089,6,10,14,1
1793.0,-854_0,0.2336448598130841,10,9,4,1
1793.0,-92_0,0.5498294687318294,3,7,20,1
1793.0,1178_0,0.0,3,5,0,1
1793.0,131_0,0.2548853016142736,6,0,9,1
1793.0,202_0,0.4081632653061224,0,0,10,1
1793.0,58_0,0.4662202254810545,7,1,11,1
1794.0,-11_0,0.5257009345794393,0,0,9,1
1794.0,-219_0,0.1566661444461851,8,4,4,1
1794.0,-340_0,0.3836208649301917,17,12,7,1
1794.0,-831_0,0.4144825169309456,18,16,15,1
1794.0,-852_0,0.3913762222679101,6,10,14,1
1794.0,-854_0,0.2336448598130841,9,8,4,1
